ID player,amplua,time,G,As,TB,Shot,BT,pm,dev_As,dev_BT,dev_G,dev_Shot,dev_TB,dev_pm,dev_time
8690.00,9.00,11.00,0.14,0.05,1.00,2.31,1.00,0.31,-49.57,-29.04,14.50,7.58,-16.44,201.14,-12.74
8691.00,9.00,15.14,0.16,0.00,1.56,1.44,2.00,0.56,-80.00,26.91,25.13,-11.47,-6.05,302.87,-2.48
8693.00,10.00,9.83,0.00,0.00,,1.00,1.33,-0.12,-85.00,1.92,-95.00,-51.93,,-6.64,-12.30
8695.00,10.00,11.54,0.20,0.03,1.39,1.67,1.33,-0.52,-73.42,1.92,-36.28,-32.45,-12.78,-212.10,-8.35
8696.00,9.00,9.08,0.00,0.07,,1.00,1.20,-0.20,-37.40,-17.85,-60.00,-21.10,,-6.38,-17.50
8697.00,10.00,15.10,0.13,0.07,2.00,2.23,1.17,-0.42,-57.98,-3.61,-56.83,-16.18,-0.84,-160.73,-0.13
8698.00,10.00,11.71,0.26,0.15,1.33,1.65,1.22,0.13,-27.10,-1.88,-18.66,-33.03,-13.96,121.78,-7.96
8699.00,10.00,19.49,0.96,0.67,3.06,4.47,1.12,1.87,173.63,-5.33,186.86,48.95,19.91,1015.53,10.01
8700.00,10.00,10.94,0.00,0.00,1.00,1.00,3.00,0.50,-85.00,59.58,-95.00,-51.93,-20.42,311.83,-9.74
8701.00,9.00,13.87,0.04,0.02,1.75,1.64,1.59,-0.23,-67.82,3.97,-38.72,-7.09,-2.52,-18.59,-5.62
8702.00,10.00,13.08,0.50,0.27,1.67,2.74,1.74,0.17,19.23,16.07,51.80,-1.34,-7.30,142.32,-4.79
8703.00,10.00,15.98,0.16,0.00,2.05,2.30,1.50,-0.74,-85.00,7.79,-48.02,-14.13,0.14,-325.11,1.90
8704.00,10.00,11.76,0.11,0.00,1.57,2.20,1.33,-0.82,-85.00,1.92,-62.70,-17.04,-9.26,-366.20,-7.84
8705.00,10.00,9.42,0.08,0.08,1.00,1.60,1.00,-1.12,-54.12,-9.47,-71.52,-34.49,-20.42,-520.29,-13.25
8706.00,9.00,16.07,0.21,0.16,1.65,1.91,1.56,0.73,17.38,2.29,51.74,-1.18,-4.38,372.05,-0.17
8707.00,9.00,13.07,0.00,0.00,1.00,,1.00,-0.67,-80.00,-29.04,-60.00,,-16.44,-197.63,-7.61
8708.00,9.00,13.33,0.25,0.19,2.54,2.36,1.50,0.50,35.63,-1.06,73.03,8.68,12.14,278.45,-6.96
8709.00,10.00,2.32,0.00,0.00,,,,,-85.00,,-95.00,,,,-29.64
8710.00,9.00,15.81,0.59,0.31,2.10,3.60,1.33,0.86,108.66,-10.57,253.93,35.83,3.98,424.94,-0.82
8711.00,10.00,15.97,0.04,0.06,1.67,1.72,1.14,-0.03,-61.84,-4.64,-83.26,-31.00,-7.30,39.59,1.88
8713.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
8714.00,10.00,18.36,0.33,0.22,1.83,2.71,1.00,-0.25,-0.08,-9.47,1.89,-2.22,-4.17,-73.41,7.40
8715.00,10.00,15.94,0.11,0.00,1.00,2.20,1.00,-2.33,-85.00,-9.47,-62.70,-17.04,-20.42,-1141.81,1.81
8716.00,10.00,21.21,1.07,0.38,3.08,5.40,1.55,-0.77,61.68,9.51,219.16,75.99,20.30,-340.51,13.98
8717.00,9.00,17.04,0.06,0.17,2.17,1.67,1.33,0.27,23.46,-10.57,-28.07,-6.43,5.27,184.87,2.23
8719.00,10.00,12.62,0.00,0.04,1.17,1.44,1.00,-0.88,-69.56,-9.47,-95.00,-39.14,-17.09,-397.02,-5.86
8720.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
8722.00,9.00,17.19,0.10,0.10,2.15,1.67,2.09,0.12,-19.14,31.95,-6.79,-6.43,4.90,123.83,2.60
8723.00,10.00,18.39,0.43,0.39,2.83,3.54,1.17,0.90,65.54,-3.61,31.25,21.91,15.41,517.29,7.47
8724.00,10.00,12.81,0.17,0.17,1.33,1.67,1.00,-2.25,-19.38,-9.47,-45.09,-32.45,-13.96,-1100.72,-5.42
8727.00,9.00,16.19,0.44,0.12,2.56,2.95,1.00,0.18,-6.97,-29.04,174.12,21.60,12.51,148.25,0.12
8729.00,10.00,21.28,0.50,0.50,3.00,3.50,1.00,0.50,108.01,-9.47,51.80,20.75,18.74,311.83,14.14
8730.00,10.00,20.05,0.50,0.00,1.00,6.00,,1.00,-85.00,,51.80,93.43,-20.42,568.65,11.30
8731.00,9.00,16.93,0.00,1.00,1.00,1.50,1.50,1.00,528.60,-1.06,-60.00,-10.15,-16.44,481.91,1.96
8733.00,9.00,22.23,0.00,0.67,3.00,1.00,,-1.00,327.76,,-60.00,-21.10,20.68,-331.91,15.10
8734.00,10.00,13.40,0.00,0.00,,,,1.00,-85.00,,-95.00,,,568.65,-4.06
8736.00,10.00,16.72,0.00,0.25,1.50,2.00,,-1.00,11.50,,-95.00,-22.86,-10.63,-458.65,3.61
8737.00,9.00,20.27,0.00,0.06,1.57,2.81,1.20,-0.18,-43.48,-17.85,-60.00,18.53,-5.86,1.75,10.24
8739.00,9.00,13.58,0.00,0.00,1.00,1.00,1.00,-2.00,-80.00,-29.04,-60.00,-21.10,-16.44,-738.83,-6.34
8740.00,10.00,12.38,0.29,0.14,1.83,2.05,1.17,0.21,-30.96,-3.61,-9.85,-21.41,-4.17,162.87,-6.41
8742.00,10.00,17.02,0.21,0.41,2.08,2.69,2.00,-0.10,73.26,25.05,-33.34,-2.80,0.72,3.64,4.30
8743.00,10.00,26.17,1.50,0.00,2.00,5.00,,-1.50,-85.00,,345.41,64.35,-0.84,-715.48,25.43
8744.00,9.00,18.52,0.00,0.24,1.45,1.30,1.83,-0.80,66.06,17.40,-60.00,-14.53,-8.09,-250.53,5.90
8745.00,10.00,18.42,1.20,0.47,2.79,4.29,1.00,0.14,96.42,-9.47,257.33,43.72,14.62,126.91,7.54
8746.00,10.00,15.85,2.00,0.00,2.00,6.00,,2.00,-85.00,,492.21,93.43,-0.84,1082.31,1.60
8747.00,10.00,15.72,0.00,0.00,2.00,2.00,,-2.00,-85.00,,-95.00,-22.86,-0.84,-972.31,1.30
8748.00,10.00,17.05,0.00,1.00,1.00,5.00,,-2.00,301.01,,-95.00,64.35,-20.42,-972.31,4.38
8750.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
8752.00,10.00,14.95,0.33,0.42,2.08,3.26,1.00,0.79,77.13,-9.47,1.89,13.77,0.72,460.78,-0.48
8753.00,10.00,13.60,0.29,0.25,1.44,2.21,1.30,-0.61,11.50,0.88,-9.85,-16.75,-11.81,-258.33,-3.59
8754.00,10.00,16.71,0.50,0.25,2.12,3.84,1.17,-0.28,11.50,-3.61,51.80,30.63,1.51,-88.83,3.59
8755.00,9.00,16.43,0.00,0.00,1.43,1.00,1.33,-1.55,-80.00,-10.57,-60.00,-21.10,-8.46,-555.71,0.72
8758.00,10.00,15.71,0.39,0.65,1.58,3.04,1.00,0.73,165.91,-9.47,19.50,7.38,-9.06,429.97,1.28
8759.00,10.00,8.50,0.09,0.00,1.80,1.80,1.00,-0.86,-85.00,-9.47,-68.57,-28.67,-4.76,-386.74,-15.37
8761.00,10.00,17.09,0.31,0.19,2.11,2.33,1.08,0.17,-11.65,-6.71,-3.98,-13.27,1.31,142.32,4.47
8762.00,9.00,15.58,0.17,0.21,1.80,2.68,1.25,-0.26,47.81,-15.05,30.46,15.69,-1.59,-30.80,-1.39
8763.00,9.00,14.44,0.00,0.00,1.14,1.22,1.00,0.40,-80.00,-29.04,-60.00,-16.28,-13.84,237.76,-4.21
8765.00,9.00,0.38,0.00,0.00,,1.00,,,-80.00,,-60.00,-21.10,,,-39.06
8767.00,10.00,17.29,0.00,0.60,1.50,3.00,2.50,0.75,146.61,42.31,-95.00,6.21,-10.63,440.24,4.93
8768.00,10.00,22.40,0.25,0.25,1.67,1.75,1.00,0.75,11.50,-9.47,-21.60,-30.12,-7.30,440.24,16.73
8769.00,9.00,16.26,0.00,0.29,2.20,1.89,2.10,0.77,96.50,32.51,-60.00,-1.61,5.83,388.32,0.30
8770.00,10.00,12.77,0.28,0.24,2.55,2.54,2.00,0.52,7.64,25.05,-12.79,-7.16,9.93,322.10,-5.51
8771.00,10.00,21.39,0.22,0.11,1.71,2.57,1.00,1.78,-42.54,-9.47,-30.41,-6.29,-6.52,969.30,14.40
8772.00,10.00,11.64,0.22,0.03,1.28,2.05,1.00,0.00,-73.42,-9.47,-30.41,-21.41,-14.94,55.00,-8.12
8773.00,10.00,12.67,0.19,0.04,1.50,1.54,1.27,0.09,-69.56,-0.15,-39.22,-36.23,-10.63,101.23,-5.74
8774.00,9.00,14.33,0.10,0.00,2.00,1.79,1.00,0.54,-80.00,-29.04,-6.79,-3.81,2.12,294.74,-4.48
8775.00,10.00,8.64,0.00,0.00,1.33,1.33,1.67,-1.20,-85.00,13.66,-95.00,-42.34,-13.96,-561.39,-15.05
8776.00,10.00,11.30,0.05,0.05,1.11,1.70,1.00,-0.25,-65.70,-9.47,-80.32,-31.58,-18.27,-73.41,-8.90
8777.00,9.00,11.86,0.00,0.08,1.25,1.50,2.00,-0.12,-31.31,26.91,-60.00,-10.15,-11.80,26.17,-10.61
8778.00,9.00,0.92,0.00,0.00,,,,,-80.00,,-60.00,,,,-37.72
8779.00,10.00,12.12,0.00,0.14,2.00,1.50,1.00,-0.20,-30.96,-9.47,-95.00,-37.39,-0.84,-47.73,-7.01
8780.00,10.00,10.34,0.14,0.00,1.00,1.60,1.00,0.00,-85.00,-9.47,-53.89,-34.49,-20.42,55.00,-11.12
8782.00,9.00,12.97,0.00,0.00,2.00,1.00,2.00,0.00,-80.00,26.91,-60.00,-21.10,2.12,75.00,-7.86
8784.00,10.00,10.40,0.00,0.00,1.00,1.33,1.67,-0.57,-85.00,13.66,-95.00,-42.34,-20.42,-237.78,-10.98
8787.00,9.00,14.80,0.02,0.06,1.39,1.31,1.74,-0.05,-43.48,12.37,-49.36,-14.31,-9.20,54.65,-3.32
8788.00,9.00,11.34,0.04,0.00,1.00,1.25,1.42,-0.65,-80.00,-5.54,-38.72,-15.63,-16.44,-189.50,-11.90
8789.00,9.00,14.21,0.06,0.00,1.50,1.25,1.71,-0.23,-80.00,10.68,-28.07,-15.63,-7.16,-18.59,-4.78
8790.00,9.00,14.41,0.00,0.00,1.27,1.27,1.71,-0.40,-80.00,10.68,-60.00,-15.19,-11.43,-87.77,-4.29
8791.00,9.00,17.06,0.05,0.07,1.58,1.40,2.00,-0.17,-37.40,26.91,-33.40,-12.35,-5.68,5.83,2.28
8793.00,9.00,9.92,0.00,0.07,,1.33,1.00,-0.40,-37.40,-29.04,-60.00,-13.88,,-87.77,-15.42
8794.00,10.00,18.02,0.54,0.29,2.53,3.02,1.62,0.53,26.95,11.93,63.55,6.80,9.54,327.23,6.61
8795.00,10.00,10.25,0.16,0.03,1.41,1.95,1.25,-0.36,-73.42,-0.84,-48.02,-24.31,-12.39,-129.92,-11.33
8796.00,10.00,13.49,0.07,0.12,1.37,1.73,1.43,-0.42,-38.67,5.37,-74.45,-30.71,-13.18,-160.73,-3.85
8797.00,10.00,12.27,0.00,0.08,1.59,1.12,1.27,-0.73,-54.12,-0.15,-95.00,-48.44,-8.87,-319.97,-6.66
8798.00,10.00,9.92,0.12,0.05,1.60,1.53,1.00,-0.43,-65.70,-9.47,-59.76,-36.52,-8.67,-165.87,-12.09
8799.00,10.00,10.24,0.11,0.03,1.20,1.79,1.36,-0.19,-73.42,2.95,-62.70,-28.97,-16.50,-42.59,-11.35
8800.00,10.00,8.30,0.00,0.00,,2.00,1.00,-0.33,-85.00,-9.47,-95.00,-22.86,,-114.50,-15.83
8801.00,10.00,9.99,0.05,0.00,1.67,1.00,1.17,-0.56,-85.00,-3.61,-80.32,-51.93,-7.30,-232.64,-11.93
8802.00,10.00,12.41,0.10,0.07,1.47,1.90,1.22,-0.88,-57.98,-1.88,-65.64,-25.77,-11.22,-397.02,-6.34
8804.00,10.00,17.39,0.53,0.68,1.55,4.06,1.71,-0.06,177.49,15.04,60.61,37.03,-9.65,24.18,5.16
8805.00,10.00,12.98,0.12,0.09,1.76,2.15,1.00,0.09,-50.26,-9.47,-59.76,-18.50,-5.54,101.23,-5.03
8806.00,10.00,11.86,0.00,0.00,2.00,1.75,2.00,0.80,-85.00,25.05,-95.00,-30.12,-0.84,465.92,-7.61
8807.00,10.00,13.30,0.06,0.06,1.22,1.77,1.25,-1.45,-61.84,-0.84,-77.39,-29.54,-16.11,-689.80,-4.29
8808.00,10.00,12.21,0.04,0.04,1.78,1.73,1.20,-0.56,-69.56,-2.57,-83.26,-30.71,-5.15,-232.64,-6.80
8809.00,10.00,12.24,0.20,0.00,1.67,1.50,2.00,0.00,-85.00,25.05,-36.28,-37.39,-7.30,55.00,-6.73
8810.00,10.00,12.73,0.39,0.11,2.64,2.73,1.00,1.33,-42.54,-9.47,19.50,-1.64,11.69,738.16,-5.60
8811.00,9.00,14.90,0.16,0.03,1.31,1.50,1.38,-0.07,-61.74,-7.78,25.13,-10.15,-10.69,46.52,-3.07
8813.00,10.00,12.64,0.14,0.14,1.40,1.50,1.00,-0.33,-30.96,-9.47,-53.89,-37.39,-12.59,-114.50,-5.81
8814.00,10.00,12.90,0.07,0.13,1.33,1.50,1.50,-0.83,-34.82,7.79,-74.45,-37.39,-13.96,-371.33,-5.21
8815.00,9.00,,0.00,0.00,,,,,-80.00,,-60.00,,,,
8816.00,10.00,10.16,0.00,0.20,1.50,1.00,1.00,-0.33,-7.79,-9.47,-95.00,-51.93,-10.63,-114.50,-11.54
8817.00,9.00,12.39,0.00,0.17,1.33,1.00,1.43,-0.53,23.46,-4.98,-60.00,-21.10,-10.31,-140.66,-9.29
8820.00,9.00,10.19,0.00,0.00,1.00,2.00,1.00,-1.00,-80.00,-29.04,-60.00,0.80,-16.44,-331.91,-14.74
8821.00,10.00,15.47,0.28,0.09,2.23,3.72,1.00,0.38,-50.26,-9.47,-12.79,27.14,3.66,250.19,0.72
8822.00,10.00,13.19,0.24,0.16,1.80,2.40,1.11,-0.17,-23.24,-5.68,-24.54,-11.23,-4.76,-32.32,-4.54
8823.00,10.00,13.01,0.18,0.06,2.54,2.38,1.33,-0.22,-61.84,1.92,-42.15,-11.81,9.73,-58.00,-4.96
8824.00,10.00,9.49,0.05,0.10,1.22,1.62,1.00,-0.46,-46.40,-9.47,-80.32,-33.91,-16.11,-181.28,-13.08
8825.00,10.00,13.83,0.67,0.20,2.25,3.12,1.17,0.28,-7.79,-3.61,101.72,9.70,4.05,198.83,-3.06
8826.00,10.00,13.98,0.11,0.22,1.50,1.67,1.00,0.14,-0.08,-9.47,-62.70,-32.45,-10.63,126.91,-2.72
8827.00,9.00,15.18,0.00,0.00,1.60,1.00,2.14,0.50,-80.00,34.75,-60.00,-21.10,-5.31,278.45,-2.38
8828.00,9.00,15.96,0.05,0.10,1.75,1.75,1.83,0.50,-19.14,17.40,-33.40,-4.68,-2.52,278.45,-0.44
8839.00,10.00,13.33,0.09,0.06,1.62,2.22,1.50,-0.42,-61.84,7.79,-68.57,-16.46,-8.28,-160.73,-4.22
8840.00,10.00,12.89,0.47,0.00,1.86,1.73,1.00,-0.20,-85.00,-9.47,43.00,-30.71,-3.58,-47.73,-5.23
8841.00,9.00,17.42,0.00,0.00,,2.00,1.00,-1.00,-80.00,-29.04,-60.00,0.80,,-331.91,3.17
8842.00,10.00,3.20,0.00,0.00,,,,,-85.00,,-95.00,,,,-27.61
8844.00,9.00,0.65,0.00,0.00,,,,,-80.00,,-60.00,,,,-38.39
8864.00,10.00,11.65,0.00,0.33,1.67,2.00,,0.00,42.38,,-95.00,-22.86,-7.30,55.00,-8.10
8867.00,9.00,24.34,0.25,0.14,2.55,3.15,2.26,0.27,5.21,41.46,73.03,25.98,12.33,184.87,20.32
8868.00,10.00,15.28,0.12,0.00,1.33,2.40,,-0.50,-85.00,,-59.76,-11.23,-13.96,-201.83,0.29
8869.00,9.00,16.80,0.02,0.02,1.91,1.30,1.75,-0.26,-67.82,12.92,-49.36,-14.53,0.45,-30.80,1.64
8870.00,9.00,20.66,0.64,0.21,4.55,4.10,1.25,0.97,47.81,-15.05,280.54,46.78,49.44,469.70,11.20
8871.00,9.00,,0.00,0.00,,,,,-80.00,,-60.00,,,,
8872.00,9.00,13.55,0.03,0.10,1.22,1.20,1.10,-0.78,-19.14,-23.45,-44.04,-16.72,-12.36,-242.39,-6.42
8875.00,9.00,11.28,0.00,0.17,1.00,1.25,1.33,-0.17,23.46,-10.57,-60.00,-15.63,-16.44,5.83,-12.04
8878.00,9.00,18.94,0.19,0.06,2.38,1.67,1.25,0.54,-43.48,-15.05,41.10,-6.43,9.17,294.74,6.94
8879.00,10.00,14.31,0.68,0.26,4.39,3.89,1.20,1.13,15.36,-2.57,104.65,32.08,45.95,635.43,-1.95
8880.00,10.00,9.20,0.00,0.00,2.00,,1.00,-0.75,-85.00,-9.47,-95.00,,-0.84,-330.24,-13.75
8882.00,9.00,20.07,0.10,0.06,2.04,1.96,1.70,-0.04,-43.48,10.12,-6.79,-0.08,2.86,58.72,9.74
8883.00,9.00,13.89,0.06,0.09,2.14,1.75,1.74,-0.54,-25.22,12.37,-28.07,-4.68,4.72,-144.73,-5.58
8884.00,9.00,14.11,0.03,0.00,1.71,1.42,2.25,-0.54,-80.00,40.90,-44.04,-11.91,-3.26,-144.73,-5.03
8888.00,10.00,15.51,0.09,0.29,1.70,2.34,1.20,-0.21,26.95,-2.57,-68.57,-12.98,-6.72,-52.87,0.82
8889.00,10.00,13.59,0.41,0.14,2.39,2.92,1.00,-0.04,-30.96,-9.47,25.37,3.89,6.79,34.45,-3.62
8890.00,9.00,11.06,0.00,0.14,1.00,2.67,1.00,0.00,5.21,-29.04,-60.00,15.47,-16.44,75.00,-12.59
8891.00,9.00,,0.00,0.00,,,,,-80.00,,-60.00,,,,
8892.00,10.00,12.22,0.17,0.17,1.22,1.86,1.18,0.22,-19.38,-3.26,-45.09,-26.92,-16.11,168.00,-6.78
8893.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
8894.00,10.00,7.46,0.25,0.00,1.00,1.50,,0.50,-85.00,,-21.60,-37.39,-20.42,311.83,-17.77
8895.00,9.00,8.01,0.20,0.00,1.00,1.00,1.00,0.25,-80.00,-29.04,46.42,-21.10,-16.44,176.73,-20.15
8897.00,10.00,19.44,0.71,0.21,2.78,3.29,2.12,-0.57,-3.94,29.19,113.46,14.64,14.43,-237.78,9.89
8898.00,9.00,22.31,0.11,0.11,2.67,2.20,1.67,-1.21,-13.06,8.45,-1.47,5.17,14.55,-417.36,15.29
8899.00,9.00,12.92,0.00,0.11,2.00,1.50,1.00,1.00,-13.06,-29.04,-60.00,-10.15,2.12,481.91,-7.98
8900.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
8901.00,9.00,,0.00,0.00,,,,,-80.00,,-60.00,,,,
8903.00,9.00,17.45,0.04,0.04,1.59,1.64,1.71,-0.62,-55.66,10.68,-38.72,-7.09,-5.49,-177.28,3.25
8904.00,10.00,11.48,0.00,0.00,2.00,2.67,,-1.40,-85.00,,-95.00,-3.38,-0.84,-664.11,-8.49
8906.00,10.00,17.43,0.44,0.44,1.58,2.48,1.25,0.37,84.85,-0.84,34.19,-8.90,-9.06,245.05,5.25
8908.00,10.00,15.70,0.29,0.14,2.00,2.76,1.00,0.19,-30.96,-9.47,-9.85,-0.76,-0.84,152.59,1.26
8909.00,10.00,14.13,0.11,0.06,1.55,2.06,1.38,-0.46,-61.84,3.64,-62.70,-21.12,-9.65,-181.28,-2.37
8911.00,10.00,12.56,0.05,0.10,1.70,1.45,1.00,-1.41,-46.40,-9.47,-80.32,-38.85,-6.72,-669.25,-6.00
8913.00,10.00,5.67,0.00,0.00,1.00,,,1.00,-85.00,,-95.00,,-20.42,568.65,-21.91
8914.00,10.00,18.38,0.50,0.39,2.21,3.06,1.54,-0.49,65.54,9.17,51.80,7.95,3.27,-196.69,7.44
8915.00,10.00,17.14,0.10,0.10,1.75,1.85,1.44,-1.06,-46.40,5.72,-65.64,-27.22,-5.74,-489.47,4.58
8916.00,10.00,14.97,0.06,0.06,1.25,1.60,1.33,-0.70,-61.84,1.92,-77.39,-34.49,-15.53,-304.56,-0.43
8917.00,9.00,2.07,0.00,0.00,,,,,-80.00,,-60.00,,,,-34.87
8918.00,10.00,8.33,0.00,0.00,,1.00,,0.00,-85.00,,-95.00,-51.93,,55.00,-15.76
8919.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
8922.00,10.00,13.16,0.50,0.25,2.00,1.50,1.33,1.00,11.50,1.92,51.80,-37.39,-0.84,568.65,-4.61
8923.00,10.00,13.45,0.21,0.29,1.22,2.00,1.67,0.15,26.95,13.66,-33.34,-22.86,-16.11,132.05,-3.94
8924.00,10.00,12.07,0.18,0.31,1.46,1.81,1.50,0.62,34.66,7.79,-42.15,-28.38,-11.42,373.47,-7.13
8925.00,10.00,20.86,0.71,0.29,2.94,4.48,2.11,-0.45,26.95,28.85,113.46,49.24,17.56,-176.14,13.17
8926.00,10.00,15.84,1.33,1.00,5.00,3.33,,2.00,301.01,,295.50,15.80,57.90,1082.31,1.58
8927.00,10.00,16.22,0.39,0.39,1.92,4.10,1.22,0.46,65.54,-1.88,19.50,38.19,-2.41,291.28,2.46
8928.00,9.00,10.74,0.03,0.16,2.20,1.22,1.69,0.00,17.38,9.56,-44.04,-16.28,5.83,75.00,-13.38
8931.00,10.00,8.42,0.00,0.00,,1.00,,-1.00,-85.00,,-95.00,-51.93,,-458.65,-15.55
8933.00,10.00,17.05,0.72,0.28,2.59,3.89,2.33,0.11,23.09,36.44,116.39,32.08,10.71,111.50,4.38
8934.00,10.00,13.05,0.17,0.12,2.22,2.90,1.00,-0.18,-38.67,-9.47,-45.09,3.30,3.46,-37.45,-4.87
8935.00,9.00,14.44,0.07,0.00,1.43,1.33,1.64,-0.36,-80.00,6.77,-22.75,-13.88,-8.46,-71.49,-4.21
8936.00,10.00,15.68,0.03,0.10,2.43,2.05,1.60,-0.21,-46.40,11.24,-86.19,-21.41,7.58,-52.87,1.21
8937.00,10.00,17.78,0.48,0.39,2.46,3.97,1.00,0.67,65.54,-9.47,45.93,34.41,8.16,399.15,6.06
8938.00,9.00,16.52,0.19,0.24,2.23,2.50,1.00,-0.07,66.06,-29.04,41.10,11.74,6.39,46.52,0.94
8939.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
8940.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
8941.00,10.00,13.15,0.29,0.12,1.60,2.80,1.00,-0.32,-38.67,-9.47,-9.85,0.40,-8.67,-109.37,-4.63
8942.00,9.00,13.02,0.18,0.23,1.67,2.50,1.33,0.69,59.98,-10.57,35.78,11.74,-4.00,355.77,-7.73
8943.00,10.00,11.20,0.00,0.00,1.00,1.00,1.00,-1.17,-85.00,-9.47,-95.00,-51.93,-20.42,-545.97,-9.13
8944.00,10.00,13.45,0.00,0.25,2.00,3.00,2.00,-0.25,11.50,25.05,-95.00,6.21,-0.84,-73.41,-3.94
8947.00,10.00,10.18,0.43,0.14,1.60,3.00,,0.40,-30.96,,31.25,6.21,-8.67,260.46,-11.49
8948.00,10.00,15.19,0.43,0.18,2.14,3.17,1.00,0.00,-15.52,-9.47,31.25,11.15,1.90,55.00,0.08
8949.00,9.00,15.39,0.12,0.00,1.80,2.00,2.50,-0.60,-80.00,54.89,3.85,0.80,-1.59,-169.15,-1.86
8950.00,10.00,12.99,0.12,0.25,1.67,2.00,4.00,-0.50,11.50,94.10,-59.76,-22.86,-7.30,-201.83,-5.00
8951.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
8953.00,10.00,13.07,0.15,0.17,2.21,2.13,1.00,-0.31,-19.38,-9.47,-50.96,-19.08,3.27,-104.23,-4.82
8954.00,9.00,19.44,0.00,0.07,2.23,1.52,1.70,0.15,-37.40,10.12,-60.00,-9.72,6.39,136.03,8.18
8956.00,10.00,14.07,0.25,0.69,2.18,2.67,1.00,-0.19,181.35,-9.47,-21.60,-3.38,2.68,-42.59,-2.51
8957.00,10.00,17.17,0.42,0.46,2.00,2.52,1.00,-0.71,92.56,-9.47,28.32,-7.74,-0.84,-309.69,4.65
8960.00,10.00,16.62,1.03,0.21,2.75,4.93,1.12,0.83,-3.94,-5.33,207.41,62.32,13.84,481.33,3.38
8966.00,9.00,24.56,0.00,0.00,,,1.00,-2.00,-80.00,-29.04,-60.00,,,-738.83,20.87
8976.00,9.00,15.93,0.00,0.00,1.00,,4.00,-4.00,-80.00,138.82,-60.00,,-16.44,-1552.64,-0.52
8978.00,10.00,20.43,0.00,0.00,3.00,2.50,1.00,-3.50,-85.00,-9.47,-95.00,-8.32,18.74,-1742.79,12.18
8980.00,9.00,21.16,0.00,0.00,1.67,1.00,1.50,-3.17,-80.00,-1.06,-60.00,-21.10,-4.00,-1214.91,12.44
9007.00,10.00,15.90,0.00,0.09,2.00,1.88,1.20,-1.00,-50.26,-2.57,-95.00,-26.35,-0.84,-458.65,1.72
9008.00,9.00,,0.00,0.00,,,,,-80.00,,-60.00,,,,
9009.00,9.00,,0.00,0.00,,,,,-80.00,,-60.00,,,,
9010.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
9011.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
9012.00,9.00,,0.00,0.00,,,,,-80.00,,-60.00,,,,
9028.00,10.00,13.27,0.10,0.20,1.43,2.00,1.00,-0.25,-7.79,-9.47,-65.64,-22.86,-12.00,-73.41,-4.35
9030.00,9.00,15.80,0.54,0.37,2.06,3.94,1.14,-0.22,145.18,-21.21,227.33,43.28,3.23,-14.52,-0.84
9032.00,9.00,16.76,0.00,0.06,2.40,1.70,2.09,-0.73,-43.48,31.95,-60.00,-5.77,9.54,-222.05,1.54
9040.00,9.00,16.58,0.00,0.00,,,2.00,-2.00,-80.00,26.91,-60.00,,,-738.83,1.09
9087.00,9.00,16.87,0.50,0.75,3.00,3.50,1.00,0.75,376.45,-29.04,206.05,33.64,20.68,380.18,1.81
9088.00,9.00,21.47,0.00,2.00,,1.00,1.00,1.00,1137.20,-29.04,-60.00,-21.10,,481.91,13.21
9089.00,10.00,12.45,0.00,0.00,2.00,1.00,,-1.00,-85.00,,-95.00,-51.93,-0.84,-458.65,-6.25
9095.00,9.00,4.52,0.00,0.00,1.00,,1.00,1.00,-80.00,-29.04,-60.00,,-16.44,481.91,-28.80
9103.00,10.00,1.02,1.00,0.00,,1.00,,1.00,-85.00,,198.61,-51.93,,568.65,-32.64
9132.00,9.00,16.23,0.12,0.00,1.40,1.67,1.00,0.00,-80.00,-29.04,3.85,-6.43,-9.02,75.00,0.22
9171.00,10.00,18.80,0.50,0.00,,2.00,1.00,0.50,-85.00,-9.47,51.80,-22.86,,311.83,8.41
9298.00,10.00,16.69,0.29,0.48,2.31,3.57,1.00,-0.43,100.28,-9.47,-9.85,22.79,5.23,-165.87,3.54
9300.00,9.00,14.60,0.14,0.43,2.00,1.67,1.67,0.57,181.70,8.45,14.50,-6.43,2.12,306.94,-3.82
9301.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
9302.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
9303.00,10.00,,0.00,0.00,,,,,-85.00,,-95.00,,,,
9319.00,10.00,17.24,0.33,0.09,2.09,3.47,1.33,-0.94,-50.26,1.92,1.89,19.88,0.92,-427.83,4.81
9320.00,10.00,15.91,0.22,0.26,2.08,2.41,1.27,-0.12,15.36,-0.15,-30.41,-10.94,0.72,-6.64,1.74
