ID player,amplua,time,G,As,TB,Shot,BT,pm,dev_As,dev_BT,dev_G,dev_Shot,dev_TB,dev_pm,dev_time
11377.00,10.00,13.03,0.00,0.00,1.20,1.33,2.00,-1.00,-100.00,56.93,-100.00,-52.27,-41.26,-833.91,-14.03
11402.00,10.00,16.22,0.00,0.15,1.62,1.67,1.78,0.00,-31.88,39.67,-100.00,-40.06,-20.70,100.00,7.02
11403.00,10.00,11.03,0.00,0.00,1.00,1.80,1.17,-2.08,-100.00,-8.20,-100.00,-35.40,-51.05,-1842.54,-27.22
11404.00,10.00,13.62,0.00,0.00,2.00,1.33,,-1.75,-100.00,,-100.00,-52.27,-2.10,-1534.35,-10.13
11405.00,9.00,13.30,0.20,0.07,1.78,1.29,1.36,0.33,-46.75,-10.47,77.36,-34.31,-5.61,279.04,-17.59
11406.00,9.00,15.18,0.00,0.00,2.00,1.00,1.00,0.75,-100.00,-34.17,-100.00,-49.08,6.05,506.91,-5.95
11407.00,9.00,13.59,0.29,0.29,2.00,2.40,1.00,1.25,120.62,-34.17,157.18,22.22,6.05,778.19,-15.80
11409.00,10.00,13.23,0.86,0.29,3.20,3.71,2.00,0.57,31.70,56.93,165.79,33.15,56.63,632.33,-12.71
11410.00,10.00,14.32,0.45,0.36,2.33,2.95,1.00,0.68,63.49,-21.53,39.08,5.88,14.05,735.06,-5.52
11415.00,9.00,14.79,0.00,0.00,1.75,1.17,1.88,-1.33,-100.00,23.76,-100.00,-40.42,-7.20,-621.59,-8.36
11416.00,10.00,14.59,0.00,0.12,2.33,2.29,2.00,1.33,-45.50,56.93,-100.00,-17.81,14.05,1342.11,-3.73
11417.00,10.00,16.02,0.23,0.38,2.40,3.36,1.33,2.00,72.57,4.36,-28.92,20.59,17.47,1967.83,5.70
11429.00,10.00,12.24,0.18,0.09,1.67,1.88,1.00,-0.11,-59.13,-21.53,-44.37,-32.53,-18.26,-2.73,-19.24
11430.00,10.00,,0.00,0.00,,,,,-100.00,,-100.00,,,,
11433.00,9.00,15.93,0.25,0.08,1.75,2.11,2.00,-0.33,-39.14,31.66,121.71,7.45,-7.20,-79.04,-1.30
11438.00,9.00,17.10,0.17,0.00,2.33,2.67,2.33,-1.67,-100.00,53.39,50.76,35.97,23.55,-806.06,5.95
11439.00,9.00,16.52,0.20,0.40,1.67,2.75,2.00,-0.40,204.30,31.66,77.36,40.04,-11.44,-117.02,2.36
11440.00,10.00,13.49,0.40,0.20,3.00,2.00,1.00,0.83,-9.17,-21.53,23.62,-28.22,46.84,875.15,-10.99
11441.00,10.00,16.94,0.45,0.27,3.10,2.64,2.00,0.82,22.62,56.93,39.08,-5.25,51.74,865.81,11.77
11442.00,10.00,13.71,0.17,0.00,1.50,1.25,2.00,0.25,-100.00,56.93,-47.46,-55.14,-26.58,333.48,-9.54
11443.00,10.00,19.10,0.36,0.00,1.67,3.90,1.00,-0.44,-100.00,-21.53,11.26,39.97,-18.26,-310.92,26.02
11444.00,10.00,15.56,0.17,0.11,2.44,2.15,1.75,-0.59,-50.05,37.31,-47.46,-22.84,19.43,-451.01,2.67
11445.00,9.00,10.13,0.00,0.00,,,,-1.00,-100.00,,-100.00,,,-442.55,-37.24
11446.00,9.00,,0.00,0.00,,,,,-100.00,,-100.00,,,,
11447.00,9.00,8.67,0.67,0.00,1.00,1.00,2.00,0.67,-100.00,31.66,494.17,-49.08,-46.97,463.51,-46.28
11448.00,10.00,12.47,0.50,0.00,1.25,2.75,1.00,0.80,-100.00,-21.53,54.53,-1.30,-38.82,847.13,-17.72
11449.00,9.00,9.38,0.08,0.08,1.40,1.43,1.33,-0.22,-39.14,-12.44,-29.05,-27.18,-25.76,-19.36,-41.88
11450.00,9.00,8.46,0.00,0.00,1.00,,1.00,-1.50,-100.00,-34.17,-100.00,,-46.97,-713.82,-47.58
11451.00,9.00,15.05,0.00,0.07,1.50,1.20,1.73,0.25,-46.75,13.89,-100.00,-38.89,-20.46,235.64,-6.75
11452.00,10.00,11.67,0.00,0.00,1.50,2.00,1.50,-1.33,-100.00,17.70,-100.00,-28.22,-26.58,-1142.11,-23.00
11453.00,10.00,15.85,0.40,0.20,1.78,2.88,1.00,0.10,-9.17,-21.53,23.62,3.36,-12.87,193.39,4.58
11454.00,9.00,10.79,0.00,0.08,1.60,1.20,1.25,0.90,-39.14,-17.71,-100.00,-38.89,-15.16,588.29,-33.15
11455.00,10.00,10.59,0.33,0.08,1.88,2.67,1.29,0.40,-63.67,1.22,1.99,-4.17,-7.98,473.57,-30.13
11456.00,9.00,17.64,0.00,0.17,2.33,1.00,1.60,-0.40,29.33,5.33,-100.00,-49.08,23.55,-117.02,9.30
11458.00,9.00,14.90,0.00,0.00,2.00,2.00,1.00,-0.75,-100.00,-34.17,-100.00,1.85,6.05,-306.91,-7.68
11459.00,10.00,14.28,0.07,0.14,1.64,1.40,1.60,0.45,-36.42,25.54,-78.37,-49.75,-19.73,520.26,-5.78
11462.00,9.00,11.99,0.00,0.00,1.40,1.33,1.62,-0.55,-100.00,6.65,-100.00,-32.27,-25.76,-198.40,-25.71
11463.00,10.00,18.53,1.07,0.53,2.57,5.07,,1.07,140.69,,230.69,81.96,25.80,1099.29,22.26
11464.00,9.00,20.47,0.25,0.31,3.17,2.92,1.33,0.92,135.83,-12.44,121.71,48.70,68.10,599.14,26.83
11465.00,10.00,,0.00,0.00,,,,,-100.00,,-100.00,,,,
11529.00,10.00,22.49,0.43,0.29,3.38,4.00,1.00,0.50,31.70,-21.53,32.90,43.56,65.44,566.96,48.39
11540.00,10.00,13.37,0.00,0.17,2.00,1.67,2.00,-1.60,-22.80,56.93,-100.00,-40.06,-2.10,-1394.26,-11.78
11541.00,9.00,18.37,0.00,0.00,2.80,1.67,2.00,-0.78,-100.00,31.66,-100.00,-14.96,48.48,-323.19,13.82
11542.00,10.00,17.52,0.31,0.08,1.67,2.40,1.00,-0.75,-63.67,-21.53,-4.19,-13.86,-18.26,-600.44,15.60
11543.00,10.00,20.13,0.18,0.09,2.56,2.33,2.50,-1.00,-59.13,96.16,-44.37,-16.38,25.31,-833.91,32.82
11560.00,10.00,19.67,0.00,0.67,1.67,3.00,1.00,-0.33,204.27,-21.53,-100.00,7.67,-18.26,-208.19,29.78
11561.00,9.00,21.91,0.12,0.31,2.75,2.27,2.21,1.38,135.83,45.49,6.42,15.60,45.82,848.72,35.75
11579.00,10.00,15.97,0.50,1.00,1.00,5.00,,1.00,354.13,,54.53,79.45,-51.05,1033.91,5.37
11589.00,10.00,12.47,0.00,0.00,1.00,1.00,,-3.50,-100.00,,-100.00,-64.11,-51.05,-3168.70,-17.72
11590.00,9.00,17.81,0.00,0.00,1.00,,1.00,-5.00,-100.00,-34.17,-100.00,,-46.97,-2612.74,10.35
11591.00,10.00,5.17,0.00,0.00,,,1.00,-2.00,-100.00,-21.53,-100.00,,,-1767.83,-65.89
11592.00,9.00,20.18,0.00,0.00,,,,-2.00,-100.00,,-100.00,,,-985.10,25.03
11593.00,10.00,21.84,0.50,0.00,2.00,2.00,1.00,-3.50,-100.00,-21.53,54.53,-28.22,-2.10,-3168.70,44.10
11594.00,9.00,5.47,0.00,0.00,,,2.00,-2.00,-100.00,31.66,-100.00,,,-985.10,-66.11
11595.00,10.00,13.28,0.00,0.00,1.00,2.00,1.00,-2.50,-100.00,-21.53,-100.00,-28.22,-51.05,-2234.79,-12.38
11596.00,10.00,13.44,0.00,0.00,3.00,1.00,3.00,-1.00,-100.00,135.40,-100.00,-64.11,46.84,-833.91,-11.32
11597.00,10.00,12.38,0.00,0.00,1.50,3.00,,1.00,-100.00,,-100.00,7.67,-26.58,1033.91,-18.32
11612.00,10.00,22.97,2.00,0.00,6.00,4.00,,0.00,-100.00,,518.12,43.56,193.69,100.00,51.56
11613.00,9.00,23.82,0.00,0.00,5.00,3.00,,-4.00,-100.00,,-100.00,52.77,165.13,-2070.19,47.59
11614.00,10.00,24.18,1.00,0.00,2.00,4.00,,2.00,-100.00,,209.06,43.56,-2.10,1967.83,59.54
11615.00,10.00,19.25,0.00,1.00,,2.00,,0.00,354.13,,-100.00,-28.22,,100.00,27.01
11616.00,9.00,34.97,0.00,0.00,2.00,3.00,,1.00,-100.00,,-100.00,52.77,6.05,642.55,116.67
11618.00,10.00,24.58,0.00,0.00,2.00,6.00,,-1.00,-100.00,,-100.00,115.34,-2.10,-833.91,62.18
11619.00,10.00,18.77,0.00,0.00,1.00,,,-2.00,-100.00,,-100.00,,-51.05,-1767.83,23.85
11620.00,10.00,21.20,0.00,0.00,3.00,2.00,,-2.00,-100.00,,-100.00,-28.22,46.84,-1767.83,39.88
11621.00,9.00,14.10,0.00,0.00,1.00,,,-1.00,-100.00,,-100.00,,-46.97,-442.55,-12.64
11622.00,10.00,0.43,0.00,0.00,,,,-1.00,-100.00,,-100.00,,,-833.91,-97.16
11623.00,10.00,,0.00,0.00,,,,,-100.00,,-100.00,,,,
11624.00,10.00,,0.00,0.00,,,,,-100.00,,-100.00,,,,
11626.00,9.00,16.18,0.00,0.00,,,,2.00,-100.00,,-100.00,,,1185.10,0.25
11630.00,9.00,11.07,0.00,0.00,2.00,,1.00,0.50,-100.00,-34.17,-100.00,,6.05,371.27,-31.41
11631.00,10.00,20.68,0.00,0.00,2.50,1.00,1.50,-3.00,-100.00,17.70,-100.00,-64.11,22.37,-2701.74,36.45
11632.00,10.00,13.01,0.67,0.17,2.60,3.17,1.00,0.67,-22.80,-21.53,107.07,13.77,27.26,725.72,-14.16
11634.00,10.00,16.64,0.33,0.00,1.50,2.33,,-1.00,-100.00,,1.99,-16.38,-26.58,-833.91,9.79
11636.00,10.00,22.45,0.00,0.00,2.00,3.00,1.00,-3.00,-100.00,-21.53,-100.00,7.67,-2.10,-2701.74,48.13
11637.00,9.00,21.45,0.50,0.00,2.00,3.00,1.75,-0.40,-100.00,15.20,343.41,52.77,6.05,-117.02,32.90
11638.00,9.00,19.97,0.00,0.00,,,1.00,1.00,-100.00,-34.17,-100.00,,,642.55,23.73
11639.00,10.00,16.45,0.33,0.67,3.67,3.33,1.00,1.00,204.27,-21.53,1.99,19.51,79.64,1033.91,8.54
11640.00,9.00,18.90,0.00,0.00,1.33,1.00,,0.00,-100.00,,-100.00,-49.08,-29.47,100.00,17.10
11641.00,10.00,16.29,0.83,0.17,2.50,4.00,1.00,1.00,-22.80,-21.53,156.52,43.56,22.37,1033.91,7.48
11643.00,10.00,20.06,0.80,1.00,2.50,4.80,1.50,-0.40,354.13,17.70,147.25,72.27,22.37,-273.57,32.36
11646.00,10.00,18.70,0.67,0.00,3.00,1.50,1.00,2.33,-100.00,-21.53,107.07,-46.16,46.84,2276.02,23.38
11649.00,9.00,17.00,0.00,0.50,,2.00,1.00,-2.00,280.38,-34.17,-100.00,1.85,,-985.10,5.33
11650.00,9.00,16.51,0.00,0.50,1.00,1.00,2.00,-0.50,280.38,31.66,-100.00,-49.08,-46.97,-171.27,2.29
11651.00,9.00,13.90,0.00,0.00,1.67,1.00,2.00,-1.50,-100.00,31.66,-100.00,-49.08,-11.44,-713.82,-13.88
11652.00,9.00,,0.00,0.00,,,,,-100.00,,-100.00,,,,
11653.00,9.00,13.84,0.00,0.00,1.25,1.00,1.00,-0.20,-100.00,-34.17,-100.00,-49.08,-33.72,-8.51,-14.25
11654.00,10.00,16.98,0.00,0.00,,1.00,2.00,-0.50,-100.00,56.93,-100.00,-64.11,,-366.96,12.03
11657.00,10.00,15.96,0.00,0.00,1.00,2.00,1.00,-1.67,-100.00,-21.53,-100.00,-28.22,-51.05,-1459.64,5.30
11659.00,9.00,16.08,0.00,0.00,,,,0.00,-100.00,,-100.00,,,100.00,-0.37
11660.00,9.00,9.52,0.00,0.00,1.00,1.00,1.00,-1.40,-100.00,-34.17,-100.00,-49.08,-46.97,-659.57,-41.01
11664.00,9.00,22.71,0.00,0.00,1.67,3.67,1.00,2.00,-100.00,-34.17,-100.00,86.89,-11.44,1185.10,40.71
11666.00,9.00,16.22,0.00,0.00,1.00,2.00,1.00,-1.50,-100.00,-34.17,-100.00,1.85,-46.97,-713.82,0.50
11667.00,9.00,21.68,0.00,0.00,1.50,1.00,,-2.50,-100.00,,-100.00,-49.08,-20.46,-1256.37,34.33
11668.00,9.00,7.37,0.00,0.00,1.00,1.00,,-0.75,-100.00,,-100.00,-49.08,-46.97,-306.91,-54.34
11669.00,10.00,11.05,0.00,0.00,2.00,,2.00,-0.50,-100.00,56.93,-100.00,,-2.10,-366.96,-27.09
11670.00,10.00,13.94,0.00,0.00,1.80,2.00,,-1.00,-100.00,,-100.00,-28.22,-11.89,-833.91,-8.02
11671.00,10.00,7.05,0.00,0.00,,,,-2.00,-100.00,,-100.00,,,-1767.83,-53.48
11672.00,10.00,7.51,0.00,0.00,1.50,1.00,1.00,-1.00,-100.00,-21.53,-100.00,-64.11,-26.58,-833.91,-50.45
11673.00,10.00,13.40,0.25,0.00,3.00,1.75,1.00,-1.67,-100.00,-21.53,-22.74,-37.19,46.84,-1459.64,-11.59
11674.00,10.00,15.05,0.33,0.00,1.33,2.83,1.00,-0.40,-100.00,-21.53,1.99,1.57,-34.90,-273.57,-0.70
11675.00,10.00,11.59,0.00,0.33,1.00,3.00,,0.00,49.86,,-100.00,7.67,-51.05,100.00,-23.53
11676.00,10.00,13.14,0.00,0.00,2.00,1.00,1.00,-0.75,-100.00,-21.53,-100.00,-64.11,-2.10,-600.44,-13.30
11677.00,9.00,12.12,0.00,0.00,1.00,1.50,2.00,-1.67,-100.00,31.66,-100.00,-23.61,-46.97,-806.06,-24.91
11678.00,10.00,16.62,0.00,0.00,1.00,1.00,2.00,-1.67,-100.00,56.93,-100.00,-64.11,-51.05,-1459.64,9.66
11679.00,10.00,13.01,0.00,0.00,1.67,1.33,2.00,-2.00,-100.00,56.93,-100.00,-52.27,-18.26,-1767.83,-14.16
11680.00,9.00,13.67,0.20,0.40,2.33,1.50,1.00,0.80,204.30,-34.17,77.36,-23.61,23.55,534.04,-15.30
11681.00,10.00,12.64,0.00,0.17,2.50,2.33,1.50,-0.50,-22.80,17.70,-100.00,-16.38,22.37,-366.96,-16.60
11682.00,9.00,16.78,0.00,0.00,2.67,2.20,1.80,-0.60,-100.00,18.50,-100.00,12.03,41.58,-225.53,3.97
11685.00,9.00,8.40,0.00,0.00,1.50,1.00,1.00,0.00,-100.00,-34.17,-100.00,-49.08,-20.46,100.00,-47.95
11687.00,9.00,13.50,1.00,0.00,2.00,1.00,,1.00,-100.00,,786.82,-49.08,6.05,642.55,-16.36
11688.00,10.00,16.51,0.25,0.25,1.67,2.25,,-0.67,13.53,,-22.74,-19.25,-18.26,-525.72,8.93
11689.00,9.00,10.64,0.00,0.17,1.33,1.50,2.00,-0.40,29.33,31.66,-100.00,-23.61,-29.47,-117.02,-34.08
11690.00,10.00,7.76,0.25,0.25,1.00,4.00,1.00,0.67,13.53,-21.53,-22.74,43.56,-51.05,725.72,-48.80
11691.00,10.00,8.48,0.80,0.00,1.00,2.25,,-0.50,-100.00,,147.25,-19.25,-51.05,-366.96,-44.05
11692.00,10.00,11.82,2.00,0.00,2.00,4.00,,5.00,-100.00,,518.12,43.56,-2.10,4769.57,-22.01
11693.00,9.00,12.74,0.25,0.00,1.67,1.33,1.00,-0.25,-100.00,-34.17,121.71,-32.27,-11.44,-35.64,-21.06
11694.00,10.00,21.20,1.50,0.50,5.50,8.00,1.00,1.50,127.07,-21.53,363.59,187.12,169.21,1500.87,39.88
11695.00,10.00,15.40,0.75,0.50,3.50,2.50,1.00,1.75,127.07,-21.53,131.79,-10.27,71.32,1734.35,1.61
11697.00,10.00,10.40,0.20,0.20,1.50,1.75,,-0.20,-9.17,,-38.19,-37.19,-26.58,-86.78,-31.38
11698.00,9.00,4.00,0.00,0.00,,,,0.00,-100.00,,-100.00,,,100.00,-75.22
11699.00,10.00,13.70,0.25,0.00,3.50,5.75,1.00,-1.00,-100.00,-21.53,-22.74,106.37,71.32,-833.91,-9.61
11700.00,10.00,12.99,0.20,0.40,2.67,1.25,,0.60,81.65,,-38.19,-55.14,30.69,660.35,-14.29
11701.00,9.00,14.50,0.00,0.00,2.00,1.00,1.33,1.80,-100.00,-12.44,-100.00,-49.08,6.05,1076.59,-10.16
11702.00,10.00,3.82,0.00,0.00,1.00,1.00,,1.00,-100.00,,-100.00,-64.11,-51.05,1033.91,-74.80
11703.00,10.00,15.51,0.25,0.00,3.25,2.75,1.50,-0.50,-100.00,17.70,-22.74,-1.30,59.08,-366.96,2.34
11704.00,9.00,13.78,0.00,0.00,,,2.00,0.67,-100.00,31.66,-100.00,,,463.51,-14.62
11708.00,9.00,11.22,1.00,0.00,1.00,2.00,,1.00,-100.00,,786.82,1.85,-46.97,642.55,-30.48
11709.00,9.00,13.18,0.00,0.00,4.67,2.25,1.00,-0.25,-100.00,-34.17,-100.00,14.58,147.64,-35.64,-18.34
11710.00,9.00,18.47,0.29,0.29,2.83,4.17,2.00,-0.14,120.62,31.66,157.18,112.35,50.07,24.04,14.44
11711.00,9.00,10.23,0.00,0.00,1.33,1.50,,-0.50,-100.00,,-100.00,-23.61,-29.47,-171.27,-36.62
11712.00,9.00,17.36,0.14,0.14,2.00,1.25,2.50,1.00,6.51,64.58,24.16,-36.35,6.05,642.55,7.56
11713.00,10.00,13.76,0.00,0.40,2.00,1.75,1.00,2.00,81.65,-21.53,-100.00,-37.19,-2.10,1967.83,-9.21
11714.00,10.00,17.19,0.75,0.50,4.50,5.00,1.00,-0.75,127.07,-21.53,131.79,79.45,120.26,-600.44,13.42
11716.00,10.00,15.80,0.40,0.40,2.50,2.40,1.00,-0.20,81.65,-21.53,23.62,-13.86,22.37,-86.78,4.25
11717.00,10.00,13.82,2.00,0.00,3.00,5.50,,2.50,-100.00,,518.12,97.40,46.84,2434.79,-8.82
11718.00,10.00,16.18,0.67,0.17,3.00,5.50,1.00,0.17,-22.80,-21.53,107.07,97.40,46.84,258.77,6.76
11720.00,10.00,15.97,0.20,0.00,2.00,2.80,1.50,0.20,-100.00,17.70,-38.19,0.49,-2.10,286.78,5.37
11723.00,10.00,12.10,0.00,1.00,1.00,3.00,,1.00,354.13,,-100.00,7.67,-51.05,1033.91,-20.16
11724.00,10.00,3.10,0.00,0.00,,,,,-100.00,,-100.00,,,,-79.55
11725.00,10.00,7.87,0.00,0.00,1.00,2.00,1.00,-1.67,-100.00,-21.53,-100.00,-28.22,-51.05,-1459.64,-48.07
11726.00,9.00,8.19,0.00,0.00,1.00,,1.00,-1.50,-100.00,-34.17,-100.00,,-46.97,-713.82,-49.26
11727.00,10.00,6.23,0.00,0.00,,,,-1.00,-100.00,,-100.00,,,-833.91,-58.89
11728.00,10.00,7.71,0.00,0.00,1.00,2.00,1.50,-1.50,-100.00,17.70,-100.00,-28.22,-51.05,-1300.87,-49.13
11729.00,10.00,3.88,0.00,0.00,,,,,-100.00,,-100.00,,,,-74.40
11730.00,9.00,8.83,0.00,0.00,1.00,2.00,1.00,-1.00,-100.00,-34.17,-100.00,1.85,-46.97,-442.55,-45.29
11731.00,10.00,8.63,0.00,0.00,1.00,1.00,1.00,-2.33,-100.00,-21.53,-100.00,-64.11,-51.05,-2076.02,-43.06
11732.00,9.00,18.42,0.14,0.14,1.50,1.50,1.40,0.14,6.51,-7.84,24.16,-23.61,-20.46,175.96,14.13
11733.00,10.00,15.15,1.86,0.29,2.00,4.57,1.00,2.14,31.70,-21.53,474.85,64.02,-2.10,2098.58,-0.04
11734.00,9.00,12.97,0.00,0.00,2.00,1.67,1.00,0.40,-100.00,-34.17,-100.00,-14.96,6.05,317.02,-19.64
11737.00,9.00,16.58,0.00,0.00,1.25,1.50,2.33,-0.25,-100.00,53.39,-100.00,-23.61,-33.72,-35.64,2.73
11738.00,9.00,17.61,0.00,0.00,3.00,1.50,1.50,0.25,-100.00,-1.25,-100.00,-23.61,59.08,235.64,9.11
11739.00,10.00,15.31,0.40,0.60,2.75,3.40,2.00,0.40,172.48,56.93,23.62,22.03,34.61,473.57,1.02
11740.00,10.00,16.07,0.75,0.50,3.50,4.50,1.00,0.25,127.07,-21.53,131.79,61.51,71.32,333.48,6.03
11741.00,10.00,7.93,0.00,0.00,,1.00,,-2.00,-100.00,,-100.00,-64.11,,-1767.83,-47.68
11744.00,9.00,12.94,0.00,0.00,1.50,1.00,,2.00,-100.00,,-100.00,-49.08,-20.46,1185.10,-19.82
11745.00,9.00,7.92,0.00,0.00,1.00,1.00,,3.00,-100.00,,-100.00,-49.08,-46.97,1727.65,-50.93
11747.00,9.00,9.41,0.00,0.33,1.00,,,0.00,151.05,,-100.00,,-46.97,100.00,-41.70
11748.00,10.00,11.32,0.33,0.00,1.80,1.00,2.00,-0.80,-100.00,56.93,1.99,-64.11,-11.89,-647.13,-25.31
11749.00,10.00,12.13,0.00,0.00,1.50,,1.00,0.00,-100.00,-21.53,-100.00,,-26.58,100.00,-19.97
11750.00,10.00,12.09,0.00,0.00,1.00,4.00,,-0.50,-100.00,,-100.00,43.56,-51.05,-366.96,-20.23
11751.00,9.00,16.31,0.33,0.00,2.50,2.33,1.00,1.00,-100.00,-34.17,192.65,18.65,32.57,642.55,1.06
11752.00,10.00,17.52,0.67,1.00,2.17,3.83,1.00,1.50,354.13,-21.53,107.07,37.46,6.22,1500.87,15.60
11753.00,10.00,11.09,0.00,0.00,1.50,1.00,1.00,-0.50,-100.00,-21.53,-100.00,-64.11,-26.58,-366.96,-26.83
11754.00,10.00,9.33,0.00,0.00,1.50,2.00,1.00,-1.00,-100.00,-21.53,-100.00,-28.22,-26.58,-833.91,-38.44
11755.00,10.00,14.93,0.17,0.00,2.67,2.33,1.00,0.80,-100.00,-21.53,-47.46,-16.38,30.69,847.13,-1.49
11756.00,10.00,12.70,0.00,0.00,1.00,1.33,1.00,0.00,-100.00,-21.53,-100.00,-52.27,-51.05,100.00,-16.20
11757.00,10.00,19.48,0.00,0.40,2.00,1.75,1.33,-1.20,81.65,4.36,-100.00,-37.19,-2.10,-1020.70,28.53
11758.00,10.00,15.97,0.25,0.00,1.00,2.50,1.50,-0.50,-100.00,17.70,-22.74,-10.27,-51.05,-366.96,5.37
11759.00,10.00,15.19,0.20,0.20,2.00,1.40,,-0.40,-9.17,,-38.19,-49.75,-2.10,-273.57,0.22
11760.00,9.00,14.85,0.33,0.00,2.00,2.00,1.00,-1.50,-100.00,-34.17,192.65,1.85,6.05,-713.82,-7.99
11761.00,10.00,21.67,0.00,1.33,2.40,2.50,1.00,2.50,504.00,-21.53,-100.00,-10.27,17.47,2434.79,42.98
11762.00,10.00,25.01,1.86,1.43,3.43,7.57,1.00,2.86,549.41,-21.53,474.85,171.69,67.89,2771.00,65.02
11763.00,10.00,20.34,1.80,1.40,3.40,5.40,1.00,2.40,535.79,-21.53,456.31,93.81,66.42,2341.40,34.20
11764.00,9.00,27.58,1.00,1.00,2.00,6.50,1.00,3.00,660.75,-34.17,786.82,231.00,6.05,1727.65,70.88
11765.00,9.00,18.29,0.00,0.00,2.20,2.33,1.50,2.00,-100.00,-1.25,-100.00,18.65,16.66,1185.10,13.32
11766.00,10.00,33.98,0.00,0.00,7.00,8.00,,-4.00,-100.00,,-100.00,187.12,242.63,-3635.66,124.20
11769.00,9.00,14.18,0.00,0.00,1.50,1.00,2.50,-1.00,-100.00,64.58,-100.00,-49.08,-20.46,-442.55,-12.14
11770.00,9.00,11.65,0.00,0.00,,,1.00,-2.00,-100.00,-34.17,-100.00,,,-985.10,-27.82
11771.00,9.00,6.09,0.00,0.00,,,1.00,-2.33,-100.00,-34.17,-100.00,,,-1164.14,-62.27
11773.00,9.00,7.50,0.00,0.00,1.00,,1.00,-2.00,-100.00,-34.17,-100.00,,-46.97,-985.10,-53.53
11774.00,9.00,16.11,0.00,0.00,1.25,1.00,2.25,-1.00,-100.00,48.12,-100.00,-49.08,-33.72,-442.55,-0.18
11775.00,9.00,11.60,0.00,0.00,,1.00,2.40,-1.83,-100.00,57.99,-100.00,-49.08,,-892.86,-28.13
11776.00,9.00,10.86,0.00,0.00,1.00,,2.00,-1.50,-100.00,31.66,-100.00,,-46.97,-713.82,-32.71
11777.00,9.00,6.32,0.00,0.00,,,1.00,-2.00,-100.00,-34.17,-100.00,,,-985.10,-60.84
11778.00,9.00,6.14,0.00,0.00,2.00,,1.00,-1.50,-100.00,-34.17,-100.00,,6.05,-713.82,-61.96
11780.00,9.00,9.71,0.00,0.00,1.50,1.50,1.00,-2.25,-100.00,-34.17,-100.00,-23.61,-20.46,-1120.73,-39.84
11781.00,10.00,8.90,0.00,0.00,1.00,,1.00,-2.60,-100.00,-21.53,-100.00,,-51.05,-2328.18,-41.28
11783.00,10.00,9.82,0.00,0.00,,1.00,2.00,-2.50,-100.00,56.93,-100.00,-64.11,,-2234.79,-35.21
11784.00,10.00,17.71,0.33,0.33,2.00,2.67,1.00,-1.00,49.86,-21.53,1.99,-4.17,-2.10,-833.91,16.85
11785.00,10.00,17.84,0.00,0.00,1.00,3.00,1.00,-1.00,-100.00,-21.53,-100.00,7.67,-51.05,-833.91,17.71
11787.00,10.00,11.51,0.00,0.00,1.00,1.00,1.00,-1.40,-100.00,-21.53,-100.00,-64.11,-51.05,-1207.48,-24.06
11788.00,10.00,7.62,0.00,0.00,,,,-3.00,-100.00,,-100.00,,,-2701.74,-49.72
11789.00,10.00,18.19,0.00,0.00,,1.00,2.00,-2.67,-100.00,56.93,-100.00,-64.11,,-2393.55,20.02
11790.00,10.00,17.28,0.00,0.00,1.25,2.00,3.20,-1.00,-100.00,151.09,-100.00,-28.22,-38.82,-833.91,14.01
11791.00,10.00,8.95,0.00,0.00,1.00,1.00,1.33,-1.40,-100.00,4.36,-100.00,-64.11,-51.05,-1207.48,-40.95
11792.00,10.00,9.36,0.00,0.00,,2.00,1.00,-2.25,-100.00,-21.53,-100.00,-28.22,,-2001.31,-38.24
11793.00,9.00,12.81,0.00,0.00,2.00,,1.00,-3.50,-100.00,-34.17,-100.00,,6.05,-1798.92,-20.63
11794.00,10.00,28.82,1.00,0.00,,2.00,,-1.00,-100.00,,209.06,-28.22,,-833.91,90.16
11795.00,10.00,23.27,0.67,2.33,3.33,3.33,1.00,2.67,958.13,-21.53,107.07,19.51,63.00,2593.55,53.54
11796.00,10.00,19.35,0.80,0.20,3.00,4.25,,0.60,-9.17,,147.25,52.53,46.84,660.35,27.67
11798.00,9.00,7.32,0.00,0.00,1.00,2.00,,-2.00,-100.00,,-100.00,1.85,-46.97,-985.10,-54.65
11799.00,10.00,20.17,0.83,0.00,3.40,3.40,,-1.50,-100.00,,156.52,22.03,66.42,-1300.87,33.08
11800.00,10.00,14.17,0.33,0.00,1.50,1.50,1.00,-1.33,-100.00,-21.53,1.99,-46.16,-26.58,-1142.11,-6.51
11801.00,9.00,20.76,0.00,0.00,1.50,1.00,1.00,-1.67,-100.00,-34.17,-100.00,-49.08,-20.46,-806.06,28.63
11802.00,10.00,,0.00,0.00,,,,,-100.00,,-100.00,,,,
11804.00,10.00,9.60,0.00,0.00,,2.00,,,-100.00,,-100.00,-28.22,,,-36.66
11805.00,9.00,12.87,0.00,0.00,,1.00,1.50,-1.50,-100.00,-1.25,-100.00,-49.08,,-713.82,-20.26
11808.00,9.00,19.57,0.50,0.00,3.00,5.00,1.50,1.00,-100.00,-1.25,343.41,154.62,59.08,642.55,21.25
11809.00,10.00,18.41,1.33,0.33,1.67,2.67,,-2.33,49.86,,311.05,-4.17,-18.26,-2076.02,21.47
11810.00,10.00,26.33,0.00,0.00,2.00,5.00,1.00,0.00,-100.00,-21.53,-100.00,79.45,-2.10,100.00,73.73
11811.00,10.00,17.40,0.33,0.00,2.00,4.00,1.00,1.00,-100.00,-21.53,1.99,43.56,-2.10,1033.91,14.81
